month,long_portfolio,short_portfolio,long_return,short_return,ls_spread,nifty_return
2017-02,"['BAJFINANCE.NS', 'DIVISLAB.NS', 'SHREECEM.NS', 'MARUTI.NS', 'HINDALCO.NS', 'ASIANPAINT.NS', 'LT.NS', 'BRITANNIA.NS', 'JSWSTEEL.NS', 'SUNPHARMA.NS']","['CIPLA.NS', 'KOTAKBANK.NS', 'HINDUNILVR.NS', 'M&M.NS', 'ICICIBANK.NS', 'TCS.NS', 'ITC.NS', 'ONGC.NS', 'HCLTECH.NS', 'TATACONSUM.NS']",0.04133182851061446,0.01685183091549544,0.02447999759511902,0.026559231565686233
2017-03,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'SHREECEM.NS', 'MARUTI.NS', 'HINDALCO.NS', 'TATASTEEL.NS', 'GRASIM.NS', 'SUNPHARMA.NS', 'RELIANCE.NS', 'DRREDDY.NS']","['ADANIPORTS.NS', 'COALINDIA.NS', 'NESTLEIND.NS', 'ONGC.NS', 'M&M.NS', 'TECHM.NS', 'UPL.NS', 'HCLTECH.NS', 'WIPRO.NS', 'DIVISLAB.NS']",0.06560711485462334,0.006113272295649423,0.059493842558973914,0.04991115938728706
2017-04,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'ONGC.NS', 'MARUTI.NS', 'HCLTECH.NS', 'EICHERMOT.NS', 'BPCL.NS', 'TATASTEEL.NS', 'TATACONSUM.NS', 'SHREECEM.NS']","['AXISBANK.NS', 'KOTAKBANK.NS', 'ITC.NS', 'SUNPHARMA.NS', 'NESTLEIND.NS', 'BHARTIARTL.NS', 'COALINDIA.NS', 'CIPLA.NS', 'LT.NS', 'DIVISLAB.NS']",0.02552599752759992,1.4180116169928286e-05,0.025511817411429993,0.026908187392228798
2017-05,"['BAJFINANCE.NS', 'HINDALCO.NS', 'BPCL.NS', 'ULTRACEMCO.NS', 'DIVISLAB.NS', 'ADANIPORTS.NS', 'JSWSTEEL.NS', 'APOLLOHOSP.NS', 'TATASTEEL.NS', 'INDUSINDBK.NS']","['WIPRO.NS', 'BHARTIARTL.NS', 'HCLTECH.NS', 'TCS.NS', 'RELIANCE.NS', 'HEROMOTOCO.NS', 'LT.NS', 'CIPLA.NS', 'ITC.NS', 'HINDUNILVR.NS']",0.07572772236808215,0.0435470337011085,0.03218068866697364,0.043131907757117775
2017-06,"['TECHM.NS', 'SUNPHARMA.NS', 'BAJFINANCE.NS', 'HINDALCO.NS', 'COALINDIA.NS', 'TATASTEEL.NS', 'MARUTI.NS', 'SBIN.NS', 'LT.NS', 'GRASIM.NS']","['TCS.NS', 'HDFCBANK.NS', 'ULTRACEMCO.NS', 'HINDUNILVR.NS', 'HCLTECH.NS', 'KOTAKBANK.NS', 'DRREDDY.NS', 'ICICIBANK.NS', 'POWERGRID.NS', 'ITC.NS']",0.055360042724634476,-0.009117419113033898,0.06447746183766838,0.04319178266430648
2017-07,"['MARUTI.NS', 'BAJAJFINSV.NS', 'BAJFINANCE.NS', 'DIVISLAB.NS', 'SHREECEM.NS', 'INDUSINDBK.NS', 'GRASIM.NS', 'HEROMOTOCO.NS', 'ADANIPORTS.NS', 'JSWSTEEL.NS']","['INFY.NS', 'HCLTECH.NS', 'NTPC.NS', 'TATASTEEL.NS', 'HINDUNILVR.NS', 'DRREDDY.NS', 'BPCL.NS', 'RELIANCE.NS', 'BHARTIARTL.NS', 'ONGC.NS']",0.10284186941207349,0.012780516241775008,0.09006135317029848,0.03760352896014248
2017-08,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'SUNPHARMA.NS', 'MARUTI.NS', 'JSWSTEEL.NS', 'M&M.NS', 'HINDALCO.NS', 'ASIANPAINT.NS', 'INDUSINDBK.NS', 'SHREECEM.NS']","['AXISBANK.NS', 'HDFCBANK.NS', 'DRREDDY.NS', 'ULTRACEMCO.NS', 'ADANIPORTS.NS', 'LT.NS', 'TECHM.NS', 'CIPLA.NS', 'NESTLEIND.NS', 'BHARTIARTL.NS']",0.04407577847776743,0.04946731643826152,-0.005391537960494089,0.03890919417358605
2017-09,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'ASIANPAINT.NS', 'JSWSTEEL.NS', 'DIVISLAB.NS', 'RELIANCE.NS', 'BPCL.NS', 'TATASTEEL.NS', 'TITAN.NS', 'TATACONSUM.NS']","['SBIN.NS', 'INFY.NS', 'ONGC.NS', 'SHREECEM.NS', 'BHARTIARTL.NS', 'M&M.NS', 'HINDUNILVR.NS', 'HCLTECH.NS', 'NESTLEIND.NS', 'TECHM.NS']",0.08853114748305305,0.10596318409677301,-0.01743203661371996,0.06272486628166032
2017-10,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'SBIN.NS', 'TATASTEEL.NS', 'JSWSTEEL.NS', 'HINDUNILVR.NS', 'ULTRACEMCO.NS', 'MARUTI.NS', 'SHREECEM.NS', 'GRASIM.NS']","['BAJAJ-AUTO.NS', 'ITC.NS', 'APOLLOHOSP.NS', 'COALINDIA.NS', 'DIVISLAB.NS', 'POWERGRID.NS', 'WIPRO.NS', 'HCLTECH.NS', 'UPL.NS', 'TECHM.NS']",-0.008669690826683302,0.014195273081250171,-0.022864963907933473,0.004518534577474025
2017-11,"['TITAN.NS', 'DIVISLAB.NS', 'TATACONSUM.NS', 'BAJFINANCE.NS', 'SBIN.NS', 'BAJAJFINSV.NS', 'MARUTI.NS', 'DRREDDY.NS', 'BPCL.NS', 'TATASTEEL.NS']","['TCS.NS', 'ASIANPAINT.NS', 'ONGC.NS', 'INFY.NS', 'HCLTECH.NS', 'NTPC.NS', 'BAJAJ-AUTO.NS', 'NESTLEIND.NS', 'COALINDIA.NS', 'APOLLOHOSP.NS']",0.04809592336774919,0.05121369530841806,-0.0031177719406688675,0.049190279067096464
2017-12,"['TATACONSUM.NS', 'DIVISLAB.NS', 'TITAN.NS', 'BAJFINANCE.NS', 'SUNPHARMA.NS', 'APOLLOHOSP.NS', 'SHREECEM.NS', 'RELIANCE.NS', 'ULTRACEMCO.NS', 'BRITANNIA.NS']","['BAJAJ-AUTO.NS', 'SBIN.NS', 'M&M.NS', 'EICHERMOT.NS', 'ASIANPAINT.NS', 'POWERGRID.NS', 'TCS.NS', 'WIPRO.NS', 'AXISBANK.NS', 'TECHM.NS']",-0.03708829376993132,-0.002284974936192172,-0.03480331883373915,-0.013171674882177133
2018-01,"['TATACONSUM.NS', 'APOLLOHOSP.NS', 'TITAN.NS', 'JSWSTEEL.NS', 'DIVISLAB.NS', 'GRASIM.NS', 'DRREDDY.NS', 'TATASTEEL.NS', 'UPL.NS', 'ONGC.NS']","['NTPC.NS', 'ICICIBANK.NS', 'CIPLA.NS', 'KOTAKBANK.NS', 'LT.NS', 'BPCL.NS', 'TECHM.NS', 'HCLTECH.NS', 'INFY.NS', 'TCS.NS']",-0.04879714086610504,-0.0491592061322413,0.00036206526613626056,-0.049574301770367785
2018-02,"['BAJFINANCE.NS', 'TITAN.NS', 'MARUTI.NS', 'TATASTEEL.NS', 'BAJAJFINSV.NS', 'EICHERMOT.NS', 'TATACONSUM.NS', 'SHREECEM.NS', 'ASIANPAINT.NS', 'DIVISLAB.NS']","['ONGC.NS', 'LT.NS', 'KOTAKBANK.NS', 'TECHM.NS', 'TCS.NS', 'BRITANNIA.NS', 'SUNPHARMA.NS', 'COALINDIA.NS', 'NESTLEIND.NS', 'INFY.NS']",0.07511079981148469,0.03379995635439848,0.04131084345708621,0.01970048087999154
2018-03,"['TATASTEEL.NS', 'TATACONSUM.NS', 'TITAN.NS', 'SHREECEM.NS', 'BAJAJ-AUTO.NS', 'EICHERMOT.NS', 'JSWSTEEL.NS', 'GRASIM.NS', 'MARUTI.NS', 'HINDALCO.NS']","['COALINDIA.NS', 'DIVISLAB.NS', 'AXISBANK.NS', 'NTPC.NS', 'TCS.NS', 'ICICIBANK.NS', 'CIPLA.NS', 'HCLTECH.NS', 'SUNPHARMA.NS', 'NESTLEIND.NS']",0.04420387429139407,0.05823114893533686,-0.014027274643942787,0.05595792635071558
2018-04,"['TITAN.NS', 'HINDALCO.NS', 'TATACONSUM.NS', 'BPCL.NS', 'BAJFINANCE.NS', 'JSWSTEEL.NS', 'POWERGRID.NS', 'LT.NS', 'TATASTEEL.NS', 'MARUTI.NS']","['TCS.NS', 'INDUSINDBK.NS', 'COALINDIA.NS', 'UPL.NS', 'WIPRO.NS', 'DRREDDY.NS', 'INFY.NS', 'ONGC.NS', 'M&M.NS', 'NESTLEIND.NS']",0.006086524528947291,0.008000141369733848,-0.0019136168407865575,0.001660216552271592
2018-05,"['TITAN.NS', 'TATASTEEL.NS', 'JSWSTEEL.NS', 'BAJFINANCE.NS', 'HINDALCO.NS', 'BPCL.NS', 'RELIANCE.NS', 'TATACONSUM.NS', 'MARUTI.NS', 'LT.NS']","['DIVISLAB.NS', 'HDFCBANK.NS', 'NTPC.NS', 'KOTAKBANK.NS', 'TCS.NS', 'SHREECEM.NS', 'HCLTECH.NS', 'COALINDIA.NS', 'INFY.NS', 'SBIN.NS']",0.008680383808980344,0.02283363087076128,-0.014153247061780935,0.015806357251170338
2018-06,"['BAJAJFINSV.NS', 'HINDALCO.NS', 'MARUTI.NS', 'JSWSTEEL.NS', 'TATASTEEL.NS', 'HEROMOTOCO.NS', 'BAJFINANCE.NS', 'TITAN.NS', 'BPCL.NS', 'DIVISLAB.NS']","['CIPLA.NS', 'SBIN.NS', 'LT.NS', 'HCLTECH.NS', 'BHARTIARTL.NS', 'TCS.NS', 'NTPC.NS', 'ULTRACEMCO.NS', 'INFY.NS', 'APOLLOHOSP.NS']",0.07065778065472769,0.03486049936828363,0.03579728128644406,0.05144235066671429
2018-07,"['JSWSTEEL.NS', 'BAJFINANCE.NS', 'UPL.NS', 'BAJAJFINSV.NS', 'BPCL.NS', 'MARUTI.NS', 'TCS.NS', 'HINDALCO.NS', 'INDUSINDBK.NS', 'HEROMOTOCO.NS']","['INFY.NS', 'BHARTIARTL.NS', 'CIPLA.NS', 'COALINDIA.NS', 'GRASIM.NS', 'ONGC.NS', 'ADANIPORTS.NS', 'DIVISLAB.NS', 'SUNPHARMA.NS', 'TECHM.NS']",0.03131821082632893,0.0658452467731316,-0.03452703594680267,0.045823698344993016
2018-08,"['BPCL.NS', 'BAJFINANCE.NS', 'BAJAJFINSV.NS', 'JSWSTEEL.NS', 'UPL.NS', 'TATASTEEL.NS', 'MARUTI.NS', 'EICHERMOT.NS', 'TATACONSUM.NS', 'INDUSINDBK.NS']","['ITC.NS', 'HDFCBANK.NS', 'INFY.NS', 'ULTRACEMCO.NS', 'TCS.NS', 'WIPRO.NS', 'COALINDIA.NS', 'DRREDDY.NS', 'ONGC.NS', 'CIPLA.NS']",-0.1450424352670186,-0.045194999523716334,-0.09984743574330227,-0.10197246995370846
2018-09,"['JSWSTEEL.NS', 'TATASTEEL.NS', 'BAJFINANCE.NS', 'TITAN.NS', 'HEROMOTOCO.NS', 'MARUTI.NS', 'BAJAJ-AUTO.NS', 'LT.NS', 'SBIN.NS', 'HINDALCO.NS']","['SUNPHARMA.NS', 'ULTRACEMCO.NS', 'INDUSINDBK.NS', 'HINDUNILVR.NS', 'INFY.NS', 'AXISBANK.NS', 'DRREDDY.NS', 'RELIANCE.NS', 'HCLTECH.NS', 'CIPLA.NS']",0.01945344232868843,-0.07753935668393083,0.09699279901261926,-0.02434058374820182
2018-10,"['BAJFINANCE.NS', 'JSWSTEEL.NS', 'HINDALCO.NS', 'TATASTEEL.NS', 'TITAN.NS', 'EICHERMOT.NS', 'MARUTI.NS', 'NTPC.NS', 'RELIANCE.NS', 'DIVISLAB.NS']","['ITC.NS', 'HCLTECH.NS', 'SUNPHARMA.NS', 'WIPRO.NS', 'SBIN.NS', 'TECHM.NS', 'BAJAJ-AUTO.NS', 'INFY.NS', 'CIPLA.NS', 'ICICIBANK.NS']",0.013037664350380871,-0.03592736989118781,0.048965034241568686,0.04470207677727112
2018-11,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'HINDALCO.NS', 'INDUSINDBK.NS', 'SUNPHARMA.NS', 'NTPC.NS', 'EICHERMOT.NS', 'TITAN.NS', 'TECHM.NS', 'TATACONSUM.NS']","['COALINDIA.NS', 'BAJAJ-AUTO.NS', 'HEROMOTOCO.NS', 'AXISBANK.NS', 'TCS.NS', 'TATASTEEL.NS', 'INFY.NS', 'ITC.NS', 'ONGC.NS', 'SHREECEM.NS']",-0.031395371075991295,-0.019993021355074397,-0.011402349720916898,-0.01676187361277861
2018-12,"['BAJFINANCE.NS', 'MARUTI.NS', 'HEROMOTOCO.NS', 'BHARTIARTL.NS', 'TITAN.NS', 'BPCL.NS', 'RELIANCE.NS', 'INDUSINDBK.NS', 'HINDUNILVR.NS', 'HCLTECH.NS']","['ONGC.NS', 'WIPRO.NS', 'APOLLOHOSP.NS', 'ULTRACEMCO.NS', 'LT.NS', 'SHREECEM.NS', 'JSWSTEEL.NS', 'HDFCBANK.NS', 'CIPLA.NS', 'SUNPHARMA.NS']",0.014358386824605959,-0.0494058590070108,0.06376424583161676,-0.020511882559838365
2019-01,"['BAJAJFINSV.NS', 'BAJFINANCE.NS', 'BHARTIARTL.NS', 'LT.NS', 'JSWSTEEL.NS', 'BAJAJ-AUTO.NS', 'WIPRO.NS', 'M&M.NS', 'POWERGRID.NS', 'HDFCBANK.NS']","['TITAN.NS', 'HCLTECH.NS', 'HINDALCO.NS', 'ASIANPAINT.NS', 'TCS.NS', 'ONGC.NS', 'SHREECEM.NS', 'SUNPHARMA.NS', 'TECHM.NS', 'CIPLA.NS']",0.07604185010749612,0.05736509295184398,0.01867675715565214,0.06316405460995868
2019-02,"['BAJFINANCE.NS', 'BAJAJFINSV.NS', 'HINDUNILVR.NS', 'JSWSTEEL.NS', 'DRREDDY.NS', 'HDFCBANK.NS', 'TITAN.NS', 'MARUTI.NS', 'M&M.NS', 'KOTAKBANK.NS']","['HINDALCO.NS', 'BPCL.NS', 'HCLTECH.NS', 'LT.NS', 'NTPC.NS', 'BHARTIARTL.NS', 'GRASIM.NS', 'CIPLA.NS', 'SHREECEM.NS', 'SUNPHARMA.NS']",0.09326742498238372,0.0906884097372254,0.0025790152451583143,0.0885019672340586
2019-03,"['TATASTEEL.NS', 'ONGC.NS', 'BPCL.NS', 'BAJAJFINSV.NS', 'NESTLEIND.NS', 'MARUTI.NS', 'TCS.NS', 'DIVISLAB.NS', 'BRITANNIA.NS', 'TATACONSUM.NS']","['LT.NS', 'UPL.NS', 'ULTRACEMCO.NS', 'SBIN.NS', 'SUNPHARMA.NS', 'TECHM.NS', 'ITC.NS', 'GRASIM.NS', 'AXISBANK.NS', 'APOLLOHOSP.NS']",-0.0001544692448696622,-0.008767599152485688,0.008613129907616026,-0.00919286707045328
2019-04,"['BPCL.NS', 'BAJFINANCE.NS', 'TATACONSUM.NS', 'TATASTEEL.NS', 'EICHERMOT.NS', 'BAJAJFINSV.NS', 'DIVISLAB.NS', 'AXISBANK.NS', 'MARUTI.NS', 'ADANIPORTS.NS']","['M&M.NS', 'HCLTECH.NS', 'ULTRACEMCO.NS', 'DRREDDY.NS', 'APOLLOHOSP.NS', 'WIPRO.NS', 'NESTLEIND.NS', 'COALINDIA.NS', 'CIPLA.NS', 'TCS.NS']",0.044389854528658665,0.001242222973401957,0.04314763155525671,0.017745677792411162
2019-05,"['TITAN.NS', 'BAJAJFINSV.NS', 'TATACONSUM.NS', 'TCS.NS', 'WIPRO.NS', 'MARUTI.NS', 'JSWSTEEL.NS', 'HEROMOTOCO.NS', 'BAJFINANCE.NS', 'ADANIPORTS.NS']","['CIPLA.NS', 'UPL.NS', 'COALINDIA.NS', 'ONGC.NS', 'NESTLEIND.NS', 'TECHM.NS', 'INDUSINDBK.NS', 'BHARTIARTL.NS', 'SBIN.NS', 'LT.NS']",-0.04256414344928854,-0.049670426769192685,0.007106283319904143,-0.027603759912222477
2019-06,"['BAJAJFINSV.NS', 'BAJFINANCE.NS', 'INDUSINDBK.NS', 'TATACONSUM.NS', 'EICHERMOT.NS', 'ADANIPORTS.NS', 'MARUTI.NS', 'KOTAKBANK.NS', 'TITAN.NS', 'AXISBANK.NS']","['HDFCBANK.NS', 'DRREDDY.NS', 'TECHM.NS', 'GRASIM.NS', 'TATASTEEL.NS', 'CIPLA.NS', 'BHARTIARTL.NS', 'HINDALCO.NS', 'POWERGRID.NS', 'M&M.NS']",-0.07601696649686515,-0.08136969397025107,0.005352727473385915,-0.06157960713687418
2019-07,"['BAJAJFINSV.NS', 'DIVISLAB.NS', 'BAJFINANCE.NS', 'AXISBANK.NS', 'EICHERMOT.NS', 'MARUTI.NS', 'SBIN.NS', 'ADANIPORTS.NS', 'HDFCBANK.NS', 'UPL.NS']","['ICICIBANK.NS', 'BHARTIARTL.NS', 'LT.NS', 'BAJAJ-AUTO.NS', 'INFY.NS', 'APOLLOHOSP.NS', 'POWERGRID.NS', 'WIPRO.NS', 'BPCL.NS', 'SUNPHARMA.NS']",-0.01626873017550284,0.006524843325348359,-0.0227935735008512,-0.011131901841812243
2019-08,"['BAJFINANCE.NS', 'TITAN.NS', 'BAJAJFINSV.NS', 'NESTLEIND.NS', 'HDFCBANK.NS', 'ITC.NS', 'BRITANNIA.NS', 'SBIN.NS', 'ULTRACEMCO.NS', 'JSWSTEEL.NS']","['GRASIM.NS', 'ASIANPAINT.NS', 'HEROMOTOCO.NS', 'TCS.NS', 'TECHM.NS', 'INFY.NS', 'APOLLOHOSP.NS', 'SUNPHARMA.NS', 'BHARTIARTL.NS', 'MARUTI.NS']",0.10277548291097016,0.02277446857728791,0.08000101433368226,0.06469276928177602
2019-09,"['TITAN.NS', 'POWERGRID.NS', 'M&M.NS', 'SBILIFE.NS', 'TECHM.NS', 'BAJAJFINSV.NS', 'JSWSTEEL.NS', 'APOLLOHOSP.NS', 'UPL.NS', 'INFY.NS']","['LT.NS', 'INDUSINDBK.NS', 'CIPLA.NS', 'TATACONSUM.NS', 'BHARTIARTL.NS', 'HINDALCO.NS', 'SBIN.NS', 'BAJAJ-AUTO.NS', 'ULTRACEMCO.NS', 'SUNPHARMA.NS']",0.0047949688937944015,0.042291967635864215,-0.03749699874206981,0.03158661489390182
2019-10,"['BAJFINANCE.NS', 'TATACONSUM.NS', 'BAJAJFINSV.NS', 'HDFCBANK.NS', 'JSWSTEEL.NS', 'ICICIBANK.NS', 'INDUSINDBK.NS', 'APOLLOHOSP.NS', 'EICHERMOT.NS', 'BRITANNIA.NS']","['GRASIM.NS', 'NTPC.NS', 'COALINDIA.NS', 'ASIANPAINT.NS', 'HINDALCO.NS', 'BAJAJ-AUTO.NS', 'HCLTECH.NS', 'UPL.NS', 'SUNPHARMA.NS', 'SBIN.NS']",0.052422676171303764,-0.0019160785712931297,0.0543387547425969,-0.003131533924763128
2019-11,"['TITAN.NS', 'BAJFINANCE.NS', 'KOTAKBANK.NS', 'GRASIM.NS', 'BRITANNIA.NS', 'HINDUNILVR.NS', 'HDFCLIFE.NS', 'BAJAJ-AUTO.NS', 'TATASTEEL.NS', 'ASIANPAINT.NS']","['HEROMOTOCO.NS', 'HINDALCO.NS', 'SBIN.NS', 'ULTRACEMCO.NS', 'INDUSINDBK.NS', 'APOLLOHOSP.NS', 'SBILIFE.NS', 'ADANIPORTS.NS', 'BPCL.NS', 'JSWSTEEL.NS']",0.029567453889786387,0.00932435676068993,0.020243097129096457,0.024467716648444094
2019-12,"['TITAN.NS', 'KOTAKBANK.NS', 'TATASTEEL.NS', 'ADANIPORTS.NS', 'SBILIFE.NS', 'ULTRACEMCO.NS', 'INFY.NS', 'WIPRO.NS', 'DIVISLAB.NS', 'LT.NS']","['JSWSTEEL.NS', 'SBIN.NS', 'EICHERMOT.NS', 'HCLTECH.NS', 'BHARTIARTL.NS', 'ONGC.NS', 'HEROMOTOCO.NS', 'CIPLA.NS', 'MARUTI.NS', 'BPCL.NS']",0.030780157000884996,-0.017841407294991098,0.048621564295876094,0.01365849363359084
2020-01,"['TITAN.NS', 'KOTAKBANK.NS', 'BAJAJFINSV.NS', 'SHREECEM.NS', 'RELIANCE.NS', 'COALINDIA.NS', 'HDFCBANK.NS', 'EICHERMOT.NS', 'INDUSINDBK.NS', 'ASIANPAINT.NS']","['INFY.NS', 'ITC.NS', 'APOLLOHOSP.NS', 'CIPLA.NS', 'GRASIM.NS', 'DRREDDY.NS', 'BPCL.NS', 'M&M.NS', 'LT.NS', 'HCLTECH.NS']",-0.1520340637423056,-0.16829360502816912,0.016259541285863516,-0.16252939863756308
2020-02,"['M&M.NS', 'BRITANNIA.NS', 'EICHERMOT.NS', 'SUNPHARMA.NS', 'TITAN.NS', 'HINDALCO.NS', 'HINDUNILVR.NS', 'RELIANCE.NS', 'ASIANPAINT.NS', 'HEROMOTOCO.NS']","['DRREDDY.NS', 'NTPC.NS', 'POWERGRID.NS', 'MARUTI.NS', 'CIPLA.NS', 'BHARTIARTL.NS', 'BPCL.NS', 'COALINDIA.NS', 'KOTAKBANK.NS', 'ITC.NS']",-0.06474209903134312,-0.02342116055099481,-0.04132093848034831,-0.08041078776362878
